       0.442843     -0.0193217       0.151891    1.05202e+17
       0.435568    -0.00912318       0.143558    1.05205e+17
       0.406907     -0.0043126        0.12082    1.05209e+17
       0.429571    -0.00901083       0.127481    1.05212e+17
        0.40746    -0.00970224       0.128914    1.05216e+17
       0.374386     -0.0214563       0.121641    1.05219e+17
       0.378773     -0.0150385       0.113477    1.05223e+17
       0.389068     -0.0204668       0.119765    1.05226e+17
       0.397967     -0.0166536       0.115057     1.0523e+17
       0.391338     -0.0205918       0.118136    1.05233e+17
       0.397331     -0.0248009       0.109748    1.05237e+17
       0.382491     -0.0247028        0.10905     1.0524e+17
       0.337148     -0.0228479       0.097346    1.05244e+17
       0.328224     -0.0219617      0.0744882    1.05247e+17
       0.352628     -0.0202225      0.0694732    1.05251e+17
       0.351909     -0.0217314      0.0650579    1.05254e+17
       0.351979     -0.0258374      0.0628132    1.05258e+17
       0.356448     -0.0161888      0.0663702    1.05261e+17
       0.331262    -0.00763365      0.0589371    1.05265e+17
       0.348966    -0.00907643      0.0587717    1.05268e+17
       0.361658     -0.0115519      0.0655766    1.05272e+17
       0.365974    -0.00700129      0.0800734    1.05275e+17
       0.359052    -0.00509682      0.0670313    1.05279e+17
       0.388144     -0.0109573      0.0725924    1.05282e+17
       0.374363    -0.00890037      0.0739329    1.05286e+17
       0.377066     -0.0116459      0.0733394    1.05289e+17
       0.383435    -0.00387569      0.0756792    1.05293e+17
       0.377143     0.00530731      0.0755428    1.05296e+17
       0.380806     0.00433759      0.0649585      1.053e+17
       0.387815     0.00495765      0.0689069    1.05303e+17
       0.367081    -0.00538568      0.0635459    1.05307e+17
       0.409694    0.000103025      0.0628751     1.0531e+17
       0.417473     0.00766759      0.0664823    1.05314e+17
        0.43281     0.00716686      0.0705619    1.05317e+17
       0.439457      0.0130901      0.0641198    1.05321e+17
       0.470074      0.0147508      0.0734634    1.05324e+17
       0.496854      0.0139104      0.0863909    1.05328e+17
       0.492324      0.0259853      0.0873126    1.05331e+17
       0.505238       0.028055      0.0853244    1.05335e+17
       0.539579      0.0268877      0.0728176    1.05338e+17
       0.537063      0.0273834      0.0811535    1.05342e+17
       0.567552      0.0225675      0.0959762    1.05345e+17
       0.590309       0.029059      0.0904211    1.05349e+17
       0.598938      0.0315868      0.0919342    1.05352e+17
       0.606638       0.030729      0.0865343    1.05356e+17
       0.601686      0.0134614      0.0978963    1.05359e+17
       0.622509      0.0146558      0.0923046    1.05363e+17
       0.640381      0.0287691       0.114788    1.05366e+17
       0.590999      0.0324943       0.108706     1.0537e+17
       0.578411      0.0356496      0.0910409    1.05373e+17
       0.589669      0.0539801      0.0832518    1.05377e+17
       0.622421      0.0596121      0.0840845     1.0538e+17
       0.628997      0.0483054      0.0774839    1.05384e+17
       0.586999      0.0589159      0.0629748    1.05387e+17
       0.579634      0.0462959      0.0805942    1.05391e+17
        0.60887      0.0479296       0.088633    1.05394e+17
       0.601147      0.0411731        0.07337    1.05398e+17
       0.609425      0.0623017      0.0610845    1.05401e+17
       0.633323      0.0584273      0.0674891    1.05405e+17
       0.627825      0.0391855      0.0770297    1.05408e+17
       0.628306      0.0533923      0.0892232    1.05412e+17
       0.615399      0.0467008      0.0867097    1.05416e+17
       0.633406      0.0554019      0.0956773    1.05419e+17
       0.677087      0.0556617      0.0912548    1.05423e+17
       0.648765      0.0575106      0.0917217    1.05426e+17
       0.657286      0.0730886       0.103038     1.0543e+17
       0.687909      0.0675116       0.106389    1.05433e+17
       0.698471      0.0527573        0.09572    1.05437e+17
        0.68329      0.0392628      0.0972646     1.0544e+17
       0.583662      0.0197549      0.0747376    1.05444e+17
